,text,verbose label,course label,fine label
3556,Hur stor andel av silverproduktionen görs av oberoende silversmeder?,NUM:perc,3,44
3557,"Vad är ursprunget till termen ""buffalo wings"" som används som ett menyalternativ i barer över hela landet för kycklingvingar i en kryddig sås?",DESC:desc,0,3
3558,Vilket datum är Boxing Day?,NUM:date,3,39
3559,Hur många tum är Stuart Little vid födseln?,NUM:count,3,38
3560,Vilken film från 1953 vann Frank Sinatra Oscar för bästa biroll för?,ENTY:cremat,2,9
3561,Hur många Stradivarius-fioler gjordes någonsin?,NUM:count,3,38
3562,Vilken typ av barndom hade Jules Verne?,DESC:desc,0,3
3563,Vem uppfann aktieräknaren 1870?,HUM:ind,5,30
3564,Vad är en spetälsk?,DESC:def,0,2
3565,Vad var Einsteins födelseplats?,LOC:other,4,35
3566,Vad var George Washington rädd för?,ENTY:other,2,17
3567,Vilket sekel är scenen för TVs The Adventures of Robin Hood?,NUM:date,3,39
3568,Vem skrev Bibeln?,HUM:ind,5,30
3569,Vilka är de fem bästa böckerna genom tiderna?,ENTY:cremat,2,9
3570,"Vilka är ""Star Wars"" -satelliterna?",DESC:def,0,2
3571,Vem är Henry Butler?,HUM:desc,5,28
3572,Vilka skulder lämnade Qintex-gruppen?,NUM:money,3,41
3573,"Vilken amerikansk president är begravd i Washington, DC?",HUM:ind,5,30
3574,Vad är termen för någon som hatar mänskligheten?,ENTY:termeq,2,25
3575,Vad växte San Franciscos Milt Harper som mätte 24 tum från spets till spets 1974?,ENTY:other,2,17
3576,Vilket college spelade Dikembe Mutombo basket för?,HUM:gr,5,29
3577,Var ligger tunnelbanestationerna Austerlitz och Victor Hugo?,LOC:other,4,35
3578,Var växte Ty Cobb upp?,LOC:other,4,35
3579,Vad är en filantrop?,DESC:def,0,2
3580,Vad är en portal?,DESC:def,0,2
3581,Vilken Tom Wolfe-bok handlar om Mercury-astronauterna?,ENTY:cremat,2,9
3582,"Vilken matolja har ""majsgodhet""?",ENTY:food,2,13
3583,"Vad är inkomsten per capita i Colombia, Sydamerika?",NUM:money,3,41
3584,Hur många osttyper finns det i Frankrike?,NUM:count,3,38
3585,"Hur många ""ögon"" har en kokosnöt?",NUM:count,3,38
3586,Hur många webbplatser finns det i världen?,NUM:count,3,38
3587,Vad är termen som beskriver ett ord där endast en användning har registrerats i all litteratur?,ENTY:termeq,2,25
3588,Vem gjorde det första flygplanet?,HUM:gr,5,29
3589,Vilka åtgärder vidtog Clinton för att undvika militäruttagningen?,ENTY:techmeth,2,24
3590,"Vad är ""stoppnålar"" och ""häststickare"" bättre kända som?",ENTY:termeq,2,25
3591,Hur många poäng är en skiva i mitthålet värd i Crokinole?,NUM:count,3,38
3592,Hur tjänar webbplatser som Yahoo och Excite pengar?,DESC:manner,0,4
3593,I vilken allmän riktning följer resan Världen runt på 80 dagar?,LOC:other,4,35
3594,Hur producerar de vitaminer?,DESC:manner,0,4
3595,"Advokaten som representerade Randy Craft, vad hette han?",HUM:ind,5,30
3596,Vad äter pingvinerna?,ENTY:food,2,13
3597,Vilken organisation är säkerhetsrådet en del av?,HUM:gr,5,29
3598,Vilket är New Englands högsta berg?,LOC:mount,4,34
3599,Vilken TV-station arbetade Mary Richards för?,ENTY:cremat,2,9
3600,Vad betyder tomgång?,DESC:def,0,2
3601,Vad var vägen till berömmelse för fotbollsmatchen som såg Fordham besegra Waynesburg State 12601 den 3 september 1939?,DESC:reason,0,5
3602,Vad är en serigrafi?,DESC:def,0,2
3603,Vilken fotbollsmatch första drottning var Hallie Woods?,ENTY:sport,2,21
3604,Vem var den första svarta som var huvudtränare för ett proffs-lag i major league?,HUM:ind,5,30
3605,"Vem är John Macarthur, 1767-1834?",HUM:desc,5,28
3606,Vilket år började kriget 1812?,NUM:date,3,39
3607,Vilken tävlingshäst vann en Associated Press-undersökning som 1900-talets största häst?,ENTY:animal,2,6
3608,"Vilka är orden till Eminems cd-skiva, eller slim shady, ""My Name Is""?",DESC:desc,0,3
3609,Vad hänvisar Final Four till i sportvärlden?,ENTY:termeq,2,25
3610,Vem är Peter Weir?,HUM:desc,5,28
3611,Vilket medium är Stuart Hamblen den första sjungande cowboyen i?,ENTY:cremat,2,9
3612,"Vad betyder ""subaru?""",DESC:def,0,2
3613,Hur många verser finns det i Bibeln?,NUM:count,3,38
3614,Vad är endometrios?,DESC:def,0,2
3615,Vad är en geovetenskapsman?,DESC:def,0,2
3616,Vilken robust amerikansk president importerade sin egen instruktör efter att ha sett en judomatch?,HUM:ind,5,30
3617,Vilka är alla olika typer av pizza?,ENTY:food,2,13
3618,Från vilken orsak härstammar tuberkulos?,DESC:reason,0,5
3619,I vilken nation ligger Edessa nuförtiden?,LOC:country,4,33
3620,Namnge ett land som utvecklar ett magnetiskt levitationsjärnvägssystem?,LOC:country,4,33
3621,Vad betyder BTU?,ABBR:exp,1,1
3622,Vilken statlig avdelning arbetade The Untouchables för?,HUM:gr,5,29
3623,"Vilken drink består av rom, kokosmjölk och ananas?",ENTY:food,2,13
3624,Vad är VDRL-testet av blod?,DESC:def,0,2
3625,Vilka sju siffror följer riktnummer i siffran för långväga information?,NUM:code,3,37
3626,Vad hette spelaren som spelade nose tackle för Eagles i Super Bowl XV?,HUM:ind,5,30
3627,Var ligger den största dammen i världen?,LOC:other,4,35
3628,Vem hade uthållighetsrekordet för kvinnliga piloter 1929?,HUM:ind,5,30
3629,Vad gjorde Andy Hardys far för pengar?,HUM:title,5,31
3630,Hur stor andel av silverproduktionen är från oberoende silversmeder?,NUM:perc,3,44
3631,Varför är hockey så våldsamt?,DESC:reason,0,5
3632,I vilken del av världen ligger Moçambique?,LOC:other,4,35
3633,Vilka är Woody Woodpecker systerdotter och brorson?,HUM:ind,5,30
3634,Vilken film öppnar med en mördare som tumlar från Seattle Space Needle?,ENTY:cremat,2,9
3635,Vem skapade Maudie Frickett?,HUM:ind,5,30
3636,Vad är en läckande hjärtklaff?,DESC:def,0,2
3637,Hur kan jag ge mig själv en fransk manikyr?,DESC:manner,0,4
3638,Vem var den första engelskmannen att åka jorden runt?,HUM:ind,5,30
3639,"Vad är definitionen av Scrabble-ordet ""syzygy""?",DESC:def,0,2
3640,Vad är lönen för en amerikansk representant?,NUM:money,3,41
3641,Vilka gjorde det största kokainbeslaget i Ventura County historia?,HUM:gr,5,29
3642,"Vilka konstgjorda vattenvägar är 1,76 mil långa?",LOC:other,4,35
3643,Vem befriade 1800-talets Sicilien och Neapel?,HUM:ind,5,30
3644,På vilken flod är Strasbourg byggt?,LOC:other,4,35
3645,Vad är den maximala längden i tum för en första basemanhandske?,NUM:count,3,38
3646,Vilket land ligger på 13 grader nordlig latitud och 10 grader östlig longitud?,LOC:country,4,33
3647,Var är de mest trafikerade hamnarna i världen?,LOC:other,4,35
3648,Vad är svinpopulationen i världen?,NUM:count,3,38
3649,"Hur blir bilen i ""Christine"" besatt?",DESC:manner,0,4
3650,Vilken stad betjänas av McCarren Airport?,LOC:city,4,32
3651,Vad är det största mängden mål som gjorts av ett enda lag i ett NHL-hockeyspel?,NUM:count,3,38
3652,Vilka är de låga länderna?,DESC:def,0,2
3653,Vilken kanin fick sitt namn för att öronen liknade en jackass?,ENTY:animal,2,6
3654,Aspartam kallas också vad?,ENTY:termeq,2,25
3655,Vad är en rädsla för träd?,ENTY:dismed,2,11
3656,Vilken skådespelare har en tatuering på sin högra handled med texten Scotland Forever?,HUM:ind,5,30
3657,Hur många dollar per dag sa Arthur Frommer att du kunde klara dig på i Europa 1968?,NUM:count,3,38
3658,Vilka helgdagar eller högtider firas i Italien?,ENTY:event,2,12
3659,Vem utsåg ordföranden för Federal Reserve?,HUM:ind,5,30
3660,Varför skakar folk hand för att visa vänlighet?,DESC:reason,0,5
3661,Vad betyder SCSI på en dator?,ABBR:exp,1,1
3662,"För att få mest koffein, vilken läsk ska jag dricka?",ENTY:food,2,13
3663,"Varför kallar de det för ett ""roligt ben""?",DESC:reason,0,5
3664,"Var kan jag hitta uppdaterad information om kusttemperaturen vid havet, helst längs Nordamerika och Karibien?",LOC:other,4,35
3665,Vad är strålning exakt?,DESC:def,0,2
3666,"Vilka är de två städerna i Dickens ""A Tale of Two Cities""?",LOC:city,4,32
3667,Vem är Samuel F. Pickering?,HUM:desc,5,28
3668,Vilken engelsk drottning hade sex fingrar på ena handen?,HUM:ind,5,30
3669,Vilken flod rinner genom Liverpool?,LOC:other,4,35
3670,Vilken typ av nötter används i marsipan?,ENTY:food,2,13
3671,När utbröt Mount St. Helens senast?,NUM:date,3,39
3672,Vad har en polyorchid man minst tre av?,ENTY:other,2,17
3673,"Vad exakt, specifikt gör sömn för dig?",DESC:desc,0,3
3674,När avskaffades barnarbete?,NUM:date,3,39
3675,Hur många permutationer med tre bokstäver kan göras från de fyra bokstäverna abdc?,NUM:count,3,38
3676,Vilken tid på året är flygresor som populärast?,NUM:date,3,39
3677,Vad betyder en röd flagga i bilracing?,DESC:def,0,2
3678,Vilken är den längsta floden i Kanada?,LOC:other,4,35
3679,Vad är osteichthyes?,DESC:def,0,2
3680,"Vilken tennisspelare har smeknamnet ""Nasty""?",HUM:ind,5,30
3681,Hur gör man en ämnesplan?,DESC:manner,0,4
3682,Vilken icke-konformistisk abstrakt målare kallades Jack The Dripper by Time?,HUM:ind,5,30
3683,Hur många längder finns det i en mil-och-kvarts race?,NUM:count,3,38
3684,Hur många millimeter är det på en mil?,NUM:count,3,38
3685,Hur stor är en bäbishavsörn?,NUM:volsize,3,48
3686,Vilken färg används oftast för att symbolisera sanningen?,ENTY:color,2,8
3687,Stuart Hamblen anses vara den första sjungande cowboyen av vad?,ENTY:cremat,2,9
3688,Vad var Storbritanniens befolkning från 1699-172?,NUM:count,3,38
3689,Hur kan en utlänning få ett amerikanskt socialförsäkringskort?,DESC:manner,0,4
3690,Vad är termen för summan av allt genetiskt material i en viss organism?,ENTY:termeq,2,25
3691,Vilket är det bästsäljande TV-soundtracket genom tiderna?,ENTY:cremat,2,9
3692,Vilket bergskedja markerar gränsen mellan Frankrike och Spanien?,LOC:mount,4,34
3693,"Vilket TV-program sent på kvällen innehåller Larry, Bud, Melman och Toast on a Stick?",ENTY:cremat,2,9
3694,Vilken är den snabbaste datorn?,ENTY:product,2,19
3695,Vem grundade den moderna sannolikhetsteorin?,HUM:ind,5,30
3696,Vad är termen för en kalkstensavsättning som stiger från golvet i en grotta?,ENTY:termeq,2,25
3697,Hur många människor mördade Randy Craft?,NUM:count,3,38
3698,Vem är kungen av gungan?,HUM:ind,5,30
3699,Vilken bästsäljande modern poet var grundaren av den berömda City Lights Bookshop i San Francisco?,HUM:ind,5,30
3700,Vad betyder termen glory hole?,DESC:def,0,2
3701,Vilken sydvietnamesisk president mördades av sina generaler 1963?,HUM:ind,5,30
3702,Vad är livets påle som nämns i Herrens bön?,DESC:def,0,2
3703,Hur gammal är för gammal för att ett barn inte ska prata?,NUM:period,3,45
3704,När byggdes Hoover Dam?,NUM:date,3,39
3705,Vilken förmåga har silkesmaskmal förlorat genom domesticering?,ENTY:other,2,17
3706,Vad behöver du göra för att gifta dig med någon i fängelset?,DESC:desc,0,3
3707,Hur många tiondelar av jordens yta ligger under vatten?,NUM:count,3,38
3708,Vad är Pennsylvanias statsinkomstskattesats?,NUM:perc,3,44
3709,Hur bildas marmel och vilket mineral innehåller det?,DESC:manner,0,4
3710,Vem vann 1968 den demokratiska primären i Kalifornien?,HUM:ind,5,30
3711,Vem talade det enda ordet i Mel Brooks Silent Movie?,HUM:ind,5,30
3712,Vad är en rädsla för surhet?,ENTY:dismed,2,11
3713,Vad var Thatchers förnamn?,HUM:ind,5,30
3714,Hur aktiverar jag mitt LAN-kort så att det kan anslutas till en annan dator utan att använda en HUB?,DESC:manner,0,4
3715,Vad gör insekter genom sina spirakler?,DESC:desc,0,3
3716,Namnge snabbmatskedjan med de gyllene bågarna.,HUM:gr,5,29
3717,Vilka är de språk som de infödda talar i Afghanistan?,ENTY:lang,2,15
3718,Vad är ursprunget till Boxing Day?,DESC:desc,0,3
3719,"Vilken Robert Louis Stevenson-roman inspirerades av diakonen William Brodie, en möbelsnickare om dagen och inbrottstjuv på natten?",ENTY:cremat,2,9
3720,Vad är en rädsla för avslag?,ENTY:dismed,2,11
3721,Vad var de tidiga amerikanska revolutionärernas samlingsskrik?,DESC:desc,0,3
3722,Vem var den första ryska astronauten som gick i rymden?,HUM:ind,5,30
3723,Vilken är den bästsäljande datormodellen någonsin?,ENTY:product,2,19
3724,Vad är en rädsla för mat?,ENTY:dismed,2,11
3725,Vem skrev 'Dubliners'?,HUM:ind,5,30
3726,Vad är en elefants förväntade livslängd?,NUM:period,3,45
3727,Vilka är de kort- och långsiktiga effekterna av att dricka som mindreåriga?,DESC:desc,0,3
3728,Vad är vägen till berömmelse för nattvakten Frank Wills?,DESC:reason,0,5
3729,Namn på King Arthurs svärd?,ENTY:other,2,17
3730,Vilken film från Candice Bergen-Jacqueline Bisset från 1981 var en remake av 1943:s gamla bekant?,ENTY:cremat,2,9
3731,Vem är Malaysias 43:e premiärminister?,HUM:ind,5,30
3732,Vem grundade det första aerodynamiklaboratoriet 1912?,HUM:ind,5,30
3733,Vad kostar biljettpriset för tur och retur mellan New York och London på Concorde?,NUM:money,3,41
3734,Vad är en benmärgstransplantation avsedd för?,DESC:def,0,2
3735,Vad betyder namnet Calder?,DESC:def,0,2
3736,"Vem sa ""Ge mig frihet eller ge mig döden""?",HUM:ind,5,30
3737,Vad ligger McCarren flygplats?,LOC:other,4,35
3738,Vad står förkortningen OAS för?,ABBR:exp,1,1
3739,Vad är smeknamnet på Cleveland Indianer?,ENTY:termeq,2,25
3740,Vilken Frederick Forsyth-roman berättar om legosoldater som störtar en afrikansk regering?,ENTY:cremat,2,9
3741,"Vad gör Black Hills, South Dakota till en turistattraktion?",DESC:reason,0,5
3742,Vad hette Barettas kakadua?,ENTY:animal,2,6
3743,Hur mycket kommer den statliga gasskatten i Kalifornien att öka år 2000?,NUM:money,3,41
3744,Vad är Japans största biltillverkare?,HUM:gr,5,29
3745,"Namnet på den kraftfulla vita handlaren i Conrads ""Heart of Darkness""?",HUM:ind,5,30
3746,Hur lång är gränsen mellan Kanada och de 48 slutliga staterna?,NUM:dist,3,40
3747,"Vad kallar du ett datum som innehåller sekvenseringsnummer, som 9-8-98?",ENTY:termeq,2,25
3748,Vilken färg är korset på Schweiz flagga?,ENTY:color,2,8
3749,Vilken är den största ön i Medelhavet?,LOC:other,4,35
3750,Vad var Joe Namaths första kontrakt värt?,NUM:money,3,41
3751,Var ligger Rider College?,LOC:other,4,35
3752,Var uppfanns chop suey?,LOC:other,4,35
3753,Hur kan jag få tillgång till en spionsatellit?,DESC:manner,0,4
3754,Vad är Archimedes känt för?,DESC:reason,0,5
3755,Var kommer dagg ifrån?,LOC:other,4,35
3756,"Hur gammal var Lucille Ball när showen ""I Love Lucy"" hade premiär?",NUM:period,3,45
3757,Vilken är den mest delikatsmakande medlemmen i lökfamiljen?,ENTY:food,2,13
3758,"Vilken italiensk landmärkesrestaurang finns på 239 West 48th Street, New York City?",LOC:other,4,35
3759,Vad kallar du en citatbok?,ENTY:termeq,2,25
3760,Hur många poäng är en bullseye värd i dart?,NUM:count,3,38
3761,Vilka är några mytologiska webbplatser?,LOC:other,4,35
3762,Vad är cunnilingus?,DESC:def,0,2
3763,Rotationsmotorer tillverkades av vilket företag?,HUM:gr,5,29
3764,"Vilken spionfilm från 1942 återförenade regissören John Huston med de maltesiska falkarna Humphrey Bogart, Mary Astor och Sidney Greenstreet?",ENTY:cremat,2,9
3765,Vilken nationalitet är Ileana Cotrubas?,LOC:country,4,33
3766,Vad är objektorienterad design?,DESC:def,0,2
3767,Varför måste en kvinna vara jungfru för att vara nunna?,DESC:reason,0,5
3768,Vad är befolkningen i Kansas?,NUM:other,3,43
3769,Vem uppfann dragfliksöppnare på burkar?,HUM:ind,5,30
3770,Vad är namnet som den galna superkriminella Otto Octavius använder?,HUM:ind,5,30
3771,Vems acceptanstal på mer än 3 minuter ledde till en tidsgräns på Oscar-tacktal?,HUM:ind,5,30
3772,Hur mycket Coca Cola dricks på en dag i världen?,NUM:count,3,38
3773,Namnge trädodlingsföretaget.,HUM:gr,5,29
3774,Vilken är Dr Seuss mest populära bok?,ENTY:cremat,2,9
3775,Hur påverkar matfärgen hur du tror att den kommer att smaka?,DESC:manner,0,4
3776,Var kom världen ifrån?,LOC:other,4,35
3777,Vad betyder verdandi?,DESC:def,0,2
3778,Vilket djur åt bröd och ostron med en snickare?,ENTY:animal,2,6
3779,Vilken ögrupp är Guadalcanal en del av?,LOC:other,4,35
3780,"Vem förklarade: ""Jag tror att jag går ut och mjölkar älgen""?",HUM:ind,5,30
3781,"Vad är ursprunget till ""grill""?",DESC:desc,0,3
3782,Hur rengör du dåligt lackerad mässing?,DESC:manner,0,4
3783,Hur många e-handelsföretag startas varje dag?,NUM:count,3,38
3784,Hur kan du definiera tid?,DESC:def,0,2
3785,Vad är det enda östeuropeiska landet som inte är bundet till rubeln?,LOC:country,4,33
3786,Vad är Judy Garlands födelsedatum?,NUM:date,3,39
3787,Vad står HIV för?,ABBR:exp,1,1
3788,Vad är Shirley MacLaine känd som?,ENTY:termeq,2,25
3789,Hur tillverkas plast?,DESC:manner,0,4
3790,"Vilka är de sju principerna för lärande från Institute for Research on Learning, IRL?",ENTY:techmeth,2,24
3791,Vilken bok arbetade F. Scott Fitzgerald på när han dog i Hollywood 194?,ENTY:cremat,2,9
3792,Hur har myror sex?,DESC:manner,0,4
3793,Vilken tidigare Ku Klux Klan-medlem vann ett ämbete i USA?,HUM:ind,5,30
3794,Hur lång är gränsen mellan Ukraina och Ryssland?,NUM:dist,3,40
3795,Vad är HDLC?,ABBR:exp,1,1
3796,Vad går med vitt vin för att lägga spritz i en Spritzer?,ENTY:food,2,13
3797,Vad är en nematod?,DESC:def,0,2
3798,"Vad är innebörden av ""HLR""?",DESC:def,0,2
3799,Vilken färg har sju av 10 hus i USA?,ENTY:color,2,8
3800,Vad fruktar en fobofob?,ENTY:other,2,17
3801,Vad är kapitalism enligt Max Weber?,DESC:def,0,2
3802,Vilket land har den högsta mordbrandsatsen?,LOC:country,4,33
3803,Vilka färger på bönor vägrade de forntida romarna att äta?,ENTY:color,2,8
3804,Vad använder seglare för att mäta tid?,ENTY:techmeth,2,24
3805,Vem var skådespelaren som spelade Sam i filmen Casablanca?,HUM:ind,5,30
3806,Vilken stad betjänas av Orly Airport?,LOC:city,4,32
3807,Var skedde Woodstock?,LOC:other,4,35
3808,Vilken är den mest populära spelformen bland kvinnor i Las Vegas?,ENTY:sport,2,21
3809,Vilken uppgift utför Bouvier-hundrasen?,HUM:title,5,31
3810,Vad är den genomsnittliga tiden att kyssa någon?,NUM:period,3,45
3811,Vilka är de fem mest oljeproducerande länderna i världen?,LOC:country,4,33
3812,"Vilken New Orleans DA hävdade: ""Min personal och jag löste mordet för flera veckor sedan""?",HUM:ind,5,30
3813,Var kan man hitta Rider College?,LOC:other,4,35
3814,Hur mycket koffein är i en 16 oz kopp kaffe?,NUM:count,3,38
3815,Varför innehåller haven saltvatten istället för sötvatten?,DESC:reason,0,5
3816,Vad är Bella Abzugs varumärke?,ENTY:other,2,17
3817,"Vad var det riktiga namnet på författaren Ross Macdonald, skaparen av hjälten Lew Archer?",HUM:ind,5,30
